电影ID,电影名,海报路径,星级,评论
27060077,绿皮书,电影海报\27060077_绿皮书.jpg,5,"肤色对调版《触不可及》，一场跨越美国的公路之旅，更是一场跨越种族与肤色、身份与阶层的人性之旅。
所有下属都对唐毕恭毕敬，唯有托尼把他当普通人对待，给他吃炸鸡、对他说出真实想法。
不把他当成黑人，才是真正不歧视他的表现。
另一方面，唐又受到外人的歧视和侮辱，他始终忍气吞声，低声下气。
听他演奏的观众可以在餐厅吃饭，而他作为表演者却不可以。
正是托尼教会他反击，教会他为自己发声、捍卫自己的权利和尊严。
在所谓“高级的、尊贵的”场所受到不平等待遇，反而在“低端的、卑微的”黑人酒吧获得尊重和支持，实在太讽刺。
天才是不够的，唯有勇气才能改变人心。既然他都不考虑你的感受，你又何必照顾他的情绪呢？
忍一时得寸进尺，退一步变本加厉。暴力不能让你赢得什么，但懦弱永远都是输家。
正面对抗生活的恶意，才能战胜恶意。"
27060077,绿皮书,电影海报\27060077_绿皮书.jpg,4,完成度很高的公路喜剧片，亮点在于人物塑造完整和细节使用精彩，剧作与表演堪称杰出。创造灵感来自于真人真事，为表达主题做了艺术虚构与夸张，听说真人的后代对此有意见及争论。艺术作品不是历史，我以为无可厚非。
27060077,绿皮书,电影海报\27060077_绿皮书.jpg,4,从某个角度去看，种族题材是皮，身份认同的探讨却是瓤，或者，换句话说，身份认同是另一种内化的、更加深层的种族疑惑。这种疑惑也被分担在了司机身上，那个白人司机也是移民，来自于意大利，他与黑人成为了一种怪异的镜像，他爱吃“黑人的食物”，对电台中所有黑人歌手和流派如数家珍。音乐家是被家人和环境要求努力成为一个内在的白人，他是被外力篡改的，而司机却是随性的，自我的。有人从粗俗变得文明，而有人从文明的桎梏中解脱重获自由。原本的主仆变成了彼此的师生。矫正是意外降临的，润物无声解放彼此。
27060077,绿皮书,电影海报\27060077_绿皮书.jpg,3,知道斯派克李为啥这么讨厌这部电影了，完全就是《黑色党徒》的对立面嘛，同样是白人和黑人组合的“好兄弟”模式，《绿皮书》讲的是两人互相影响被改变的温情故事，当然其中绝大部分都是黑人钢琴家的改变，意大利白人的转变几乎可以忽略不计，但《黑色党徒》同样是一个想要融入白人阶层的黑人，他却没有一点的身份迷茫，反而从头到尾用自己的性格和能力得到了尊重，《绿皮书》中对歧视的表现呆板又直接，而《黑色党徒》却戏谑又反讽，高下立判，《绿皮书》是好莱坞流水线作业的成功作品，而《黑色党徒》是斯派克李借由好莱坞经典叙事模式的作者化的反转，它的反高潮、它的“致敬”、它的“套路”都是极其深刻的，但《绿皮书》中的身份探讨却始终给人隔靴搔痒之感，只能算是一个普通的公路电影罢了
27060077,绿皮书,电影海报\27060077_绿皮书.jpg,2,感觉看了个假的绿皮书，为什么大家全都五星好评？??Viggo叔很棒，Ali一般，剧本烂俗至极，有如种族歧视101，老套剧情一个接一个，黑人坐车后一定要被南方警察拦下，哦对了还要加个北方警察送温暖来对比衬托，真是恶心死了。最后结局当然要在白人消除种族歧视的良好自我感觉中结束。
27060077,绿皮书,电影海报\27060077_绿皮书.jpg,4,有钱人听我弹琴是为了显得有文化，可当我在台下，他们让我在储藏室吃饭，在室外搭的简易厕所里方便，我又变回了他们不屑一顾的黑鬼，那才是他们真正的文化……这就是所谓上流社会的虚伪。
27060077,绿皮书,电影海报\27060077_绿皮书.jpg,5,要记住：你想讲很大的东西，就必须用很小的事情。扎实的剧作，闪光的人物，充满化学反应的搭配……观影的过程中大笑了无数次，一再倒回去品味那些小小的瞬间，一个眼神，一个撇嘴里全都是戏。阿里和维果叔，都是最好最好最好的那一卦演员。 仅有天才是不够的，还需要勇气 ←——你看，就算是讲个“种族歧视”的政治正确主题，都能不仅仅停留在俗套的模板里，从更细微的角度，升华出更多东西。
27060077,绿皮书,电影海报\27060077_绿皮书.jpg,2,表面种族平权，内核白人救赎
2038228,绿行星,电影海报\2038228_绿行星.jpg,4,非常的棒！
2038228,绿行星,电影海报\2038228_绿行星.jpg,5,快来把我带走！
2038228,绿行星,电影海报\2038228_绿行星.jpg,0,无法评分的片子。。。中段其实挺忧伤的。。。后面总觉得那里有些不对。。。
2038228,绿行星,电影海报\2038228_绿行星.jpg,4,tres 欢乐
2038228,绿行星,电影海报\2038228_绿行星.jpg,5,这样的片子真的值得推荐，法国人的天真，或者说纯真是一种天赋，真的是很难得，只是他们走得太快，大部分跟不上有能怎样哪？我推测法国人民那么高的素养，总是那么的思想前卫，应该过的很是幸福吧~~~~~。
2038228,绿行星,电影海报\2038228_绿行星.jpg,4,空想
2038228,绿行星,电影海报\2038228_绿行星.jpg,5,和室友们一起看西语配音无字幕法国电影，竟然把我看的又开心又感动。听不懂走神的间隙，好像期待了点什么有的没的不一样的未来。the free planet.
2038228,绿行星,电影海报\2038228_绿行星.jpg,5,理想化
2038228,绿行星,电影海报\2038228_绿行星.jpg,5,9.0 / 神作啊。通过绿行星这个完美设定，来讽刺地球上的我们。被送来的耶稣、勇敢的养婴女孩、寻找自我的巴黎一家人，还有宣誓夺权的音乐会，和两国队员一起尽情舞蹈的足球场…. 绿行星人的出现可以说改变了平凡暗沉的一切～太多新奇又好玩的设定了，更难以想象这是这是上个世纪的作品，还是导演自编自导自演????马良太漂酿惹～～
2038228,绿行星,电影海报\2038228_绿行星.jpg,2,"4/10。
1.如果本片是童话故事或是恶搞电影那还比较容易接受，可问题在于它不是，这也导致本片成为了一部愚蠢、肤浅且自大的影片。导演兼编剧兼主演借绿行星人之口，站在道德制高点上表达了对于地球环境污染、交通事故、电子产品、非素食主义等问题的肤浅批判（部分观点还是认同的），对于非洲原始部落生活方式的肯定。
2.绿行星人声称自己先进，但生活方式是极为原始的农耕文明，还有那无厘头的心灵感应与短路的动作，是导演想象不出除了大道至简、返璞归真以外，其它表达先进的方式了吗？建议《1984》再加上一句“原始即先进”。
3.很难理解为什么两个绿行星人会对两个地球人一见钟情，更难理解为什么两个地球人会爱上两个初识的外星人并一同前往他们的星球。也许这就是法国人的浪漫吧？"
2038228,绿行星,电影海报\2038228_绿行星.jpg,4,2014.3.14
2038228,绿行星,电影海报\2038228_绿行星.jpg,3,我確實不懂法式幽默。但挺喜歡他們這種對消費進步主義、人類中心的諷刺。
2038228,绿行星,电影海报\2038228_绿行星.jpg,5,很形象而现实的故事：天上的王国看地球人的愚蠢
2038228,绿行星,电影海报\2038228_绿行星.jpg,3,一颗翠绿的环保星球派出有一半地球人血统的女主拜访地球，电影前半小时就是各种吐槽，什么族群阶级、工业社会，在这些能活二百多岁的自然之子看来都十足可笑，女主施展蛊惑地球人心智以及心灵感应的超能力，抱婴儿获取能量、脚踩浴室联络家乡（捎带给俩儿子还相了亲）的设定轻松写意也符合自然之子的感觉，自编自导自演的女主把状态拿捏的很好，她跟其他演员看上去都真诚而无害，流淌着清澈的愚蠢（误），后面俩儿子与非洲原始部落的无缝相处、把音乐会跟球赛变释放自我的舞蹈（球员们满场跳舞倒也罢了，俩守门员激吻可太过分了啊），保持了剧力上升的势头，俩儿子开始练杂技也是让人想不到，电影快演完了都还有梗往外抛。电影有不少很美的横幅构图，在澳洲和非洲的取景也精致。总的来说，本片对工业社会怪相的种种解构比较分散随意，算不上凝练有力
2038228,绿行星,电影海报\2038228_绿行星.jpg,5,听到合法卖淫这句台词，果然是女导演！
34429795,编号17,电影海报\34429795_编号17.jpg,3,奉俊昊现在俨然一个好莱坞大导的姿态了，用黑人演员高光时刻zzzq+有趣设定+高制作经费+包饺子结局拍出了节奏如此混乱的一坨kkk 无聊是原罪
34429795,编号17,电影海报\34429795_编号17.jpg,3,小奉，这回得赔我点钱了哈
34429795,编号17,电影海报\34429795_编号17.jpg,4,省流：川普征服格陵兰，被北极熊踢死了
34429795,编号17,电影海报\34429795_编号17.jpg,3,把所有史蒂文·元的戏都拿掉，对故事也几乎没有影响
34429795,编号17,电影海报\34429795_编号17.jpg,4,降低观看电影的频率会拉高看电影的愉悦阈值。暴力版罗伯特帕丁森蹂躏我的时候温和版罗伯特帕丁森可以抚摸我。
34429795,编号17,电影海报\34429795_编号17.jpg,2,本想做警世恒言，却变成了无聊的寓言故事。完全没有了《玉子》《雪国列车》的复杂性，纯纯是对美国政治与政客的表面讽刺，马克·鲁法洛对特朗普的模仿与戏谑完全是深夜脱口秀水平的，只能看片段，根本不具备上大银幕的水准。前半段为观众构建了一种宇宙牛马共同体的氛围错觉，后半段完全崩塌，存在危机完全被冷笑话消解：两男一女play  time ，痛失同性爱人的精英女突然crush消耗体，第一夫人的酱汁情结，不合时宜的荒诞令批判完全变成了笑话。负责安保的亚裔中年男突发的正义感与恐怖虫所谓的反差萌都让我摸不到头脑，我承认史蒂文元非常帅，但如果把他的戏份全删似乎对影片也是皮外伤，强类型化必然带来强套路化，后三分之一本该是大战时刻我却频频看表，奉俊昊确实是宇宙级大导了，但也完全不对我胃口了。
34429795,编号17,电影海报\34429795_编号17.jpg,2,2.0 好久没看过这么难看的电影了，从头到尾没有一秒不是如坐针毡。类型上毫无趣味可言，不管是飞船设计，地外生物的设计还是压根不存在的外星环境的设计，通通没有一点新意和娱乐性。和类型沾边的地方都很难看。类型之外更是最终幻想，拍反川八股把反派拍得这么蠢并不能让人觉得川普蠢，只会让人觉得拍电影的人比较蠢。女主怒斥反派更是毫无说服力，阿Q精神溢出银幕。唯一有意思的地方就是恶趣味的部分，但也是草草敷衍了事。如果用一半成本拍成b级片也许会更有娱乐性一些。
34429795,编号17,电影海报\34429795_编号17.jpg,0,奉俊昊定律：拍完一部猛的，下一部就会想太多...
34429795,编号17,电影海报\34429795_编号17.jpg,3,刚开始快速展开世界观和各种设定的时候感觉完全贴着SFW喜好写的，展示物化主角的部分瑟到头掉（忘记找个台子接从打印机里光屁股掉出来笑死我了……）结果越往后越没劲，而且性缘关系描绘还是看了很不适。《寄生虫》里那家大宅好像再次小露一脸。整体给人感觉像是在拍成剧和电影之间摇摆最后拍成了电影。Meh. 很可惜啊内地删掉了屁股和全片最好嗑的18闻17头发水仙小细节 @ The Sky
34429795,编号17,电影海报\34429795_编号17.jpg,5,这还不好看？能不能给我发个罗帕，我保证不用他干坏事！
34429795,编号17,电影海报\34429795_编号17.jpg,1,好傻逼的电影，所有角色都傻逼。和这部电影有关的一切都傻逼，每一刻都如坐针毡，
34429795,编号17,电影海报\34429795_编号17.jpg,1,×/10 毫无章法，把所有想要囊括的议题随意的丢进大锅乱炖，时而讽刺川普，时而探讨自我存在，时而批判殖民主义，一切都蜻蜓点水的带过，主角团的出现莫名其妙，像是没有过程只有结果，最后一通乱搞战胜资本邪恶，做着天真的大美梦过上圆满生活。不如泽连斯基和川普在白宫的吵架有趣。
